pID,participantID,conditionID,block,trial,targetIcon,menuSelected,itemSelected,menuTarget,itemTarget,time,errors,event
22,Declan,8x8 Radial,6,2,Suit,3,7,3,7,687447.1999999881,1,Item selected:7
22,Declan,8x8 Radial,6,2,Suit,3,7,3,7,687647.3000000119,1,Item stick released:7
22,Declan,8x8 Radial,6,2,Suit,4,7,3,7,687697.1000000238,1,Menu opened:4
22,Declan,8x8 Radial,6,2,Suit,4,7,3,7,687713.1000000238,1,Menu closed:4
22,Declan,8x8 Radial,6,2,Suit,4,7,3,7,687713.1000000238,2,error
22,Declan,8x8 Radial,6,2,Suit,3,NA,3,7,688330.6000000238,2,Menu opened:3
22,Declan,8x8 Radial,6,2,Suit,3,7,3,7,688647.1999999881,2,Item selected:7
22,Declan,8x8 Radial,6,2,Suit,3,7,3,7,688897.1999999881,2,Item stick released:7
22,Declan,8x8 Radial,6,2,Suit,3,7,3,7,688929.6999999881,2,Menu closed:3
22,Declan,8x8 Radial,6,3,Ticket Booth,0,NA,0,6,689647.1000000238,2,Menu opened:0
22,Declan,8x8 Radial,6,3,Ticket Booth,1,NA,0,6,689863.9000000358,2,Menu opened:1
22,Declan,8x8 Radial,6,3,Ticket Booth,0,NA,0,6,690097.1999999881,2,Menu opened:0
22,Declan,8x8 Radial,6,3,Ticket Booth,0,6,0,6,690997.1999999881,2,Item selected:6
22,Declan,8x8 Radial,6,3,Ticket Booth,0,6,0,6,691213.6999999881,2,Item stick released:6
22,Declan,8x8 Radial,6,3,Ticket Booth,0,6,0,6,691247.1000000238,2,Menu closed:0
22,Declan,8x8 Radial,6,4,Van,0,NA,4,7,691797.1000000238,2,Menu opened:0
22,Declan,8x8 Radial,6,4,Van,1,NA,4,7,691964,2,Menu opened:1
22,Declan,8x8 Radial,6,4,Van,2,NA,4,7,692044.8000000119,2,Menu opened:2
22,Declan,8x8 Radial,6,4,Van,3,NA,4,7,692113.8000000119,2,Menu opened:3
22,Declan,8x8 Radial,6,4,Van,4,NA,4,7,692180.5,2,Menu opened:4
22,Declan,8x8 Radial,6,4,Van,4,7,4,7,692913.6999999881,2,Item selected:7
22,Declan,8x8 Radial,6,4,Van,4,7,4,7,693163.1000000238,2,Item stick released:7
22,Declan,8x8 Radial,6,4,Van,4,7,4,7,693197.1000000238,2,Menu closed:4
22,Declan,8x8 Radial,6,5,Bush,0,NA,7,5,694080.4000000358,2,Menu opened:0
22,Declan,8x8 Radial,6,5,Bush,1,NA,7,5,694380.6999999881,2,Menu opened:1
22,Declan,8x8 Radial,6,5,Bush,2,NA,7,5,694596.4000000358,2,Menu opened:2
22,Declan,8x8 Radial,6,5,Bush,1,NA,7,5,695013.9000000358,2,Menu opened:1
22,Declan,8x8 Radial,6,5,Bush,0,NA,7,5,695063.9000000358,2,Menu opened:0
22,Declan,8x8 Radial,6,5,Bush,7,NA,7,5,695380.5,2,Menu opened:7
22,Declan,8x8 Radial,6,5,Bush,7,2,7,5,695980.5,2,Item selected:2
22,Declan,8x8 Radial,6,5,Bush,7,2,7,5,696313.1000000238,2,Menu closed:7
22,Declan,8x8 Radial,6,5,Bush,7,2,7,5,696313.1999999881,2,Item stick released:2
22,Declan,8x8 Radial,6,5,Bush,7,2,7,5,696313.1999999881,3,error
22,Declan,8x8 Radial,6,5,Bush,7,NA,7,5,696897.1000000238,3,Menu opened:7
22,Declan,8x8 Radial,6,5,Bush,7,2,7,5,697380.4000000358,3,Item selected:2
22,Declan,8x8 Radial,6,5,Bush,7,2,7,5,697962,3,Item stick released:2
22,Declan,8x8 Radial,6,5,Bush,7,2,7,5,698046.3000000119,3,Menu closed:7
22,Declan,8x8 Radial,6,5,Bush,7,2,7,5,698046.4000000358,4,error
22,Declan,8x8 Radial,6,5,Bush,7,NA,7,5,698362.3000000119,4,Menu opened:7
22,Declan,8x8 Radial,6,5,Bush,7,5,7,5,698613.9000000358,4,Item selected:5
22,Declan,8x8 Radial,6,5,Bush,7,5,7,5,698880.6000000238,4,Item stick released:5
22,Declan,8x8 Radial,6,5,Bush,7,5,7,5,698896.5,4,Menu closed:7
22,Declan,8x8 Radial,6,6,Grocery Basket,0,NA,2,1,700163.8000000119,4,Menu opened:0
22,Declan,8x8 Radial,6,6,Grocery Basket,1,NA,2,1,700613.6999999881,4,Menu opened:1
22,Declan,8x8 Radial,6,6,Grocery Basket,2,NA,2,1,700962.5,4,Menu opened:2
22,Declan,8x8 Radial,6,6,Grocery Basket,1,NA,2,1,701397.1999999881,4,Menu opened:1
22,Declan,8x8 Radial,6,6,Grocery Basket,0,NA,2,1,701530.5,4,Menu opened:0
22,Declan,8x8 Radial,6,6,Grocery Basket,1,NA,2,1,701747.1999999881,4,Menu opened:1
22,Declan,8x8 Radial,6,6,Grocery Basket,2,NA,2,1,701814,4,Menu opened:2
22,Declan,8x8 Radial,6,6,Grocery Basket,2,1,2,1,702296.6000000238,4,Item selected:1
22,Declan,8x8 Radial,6,6,Grocery Basket,2,1,2,1,702597.3000000119,4,Item stick released:1
22,Declan,8x8 Radial,6,6,Grocery Basket,2,1,2,1,702630.4000000358,4,Menu closed:2
22,Declan,8x8 Radial,6,7,Exam,1,NA,6,0,703213.8000000119,4,Menu opened:1
22,Declan,8x8 Radial,6,7,Exam,2,NA,6,0,703297.1999999881,4,Menu opened:2
22,Declan,8x8 Radial,6,7,Exam,1,NA,6,0,703380.3000000119,4,Menu opened:1
22,Declan,8x8 Radial,6,7,Exam,0,NA,6,0,703446.9000000358,4,Menu opened:0
22,Declan,8x8 Radial,6,7,Exam,7,NA,6,0,703597.3000000119,4,Menu opened:7
22,Declan,8x8 Radial,6,7,Exam,6,NA,6,0,703663.8000000119,4,Menu opened:6
22,Declan,8x8 Radial,6,7,Exam,6,1,6,0,704178.9000000358,4,Item selected:1
22,Declan,8x8 Radial,6,7,Exam,6,0,6,0,704197.1000000238,4,Item selected:0
22,Declan,8x8 Radial,6,7,Exam,6,0,6,0,704413.6999999881,4,Item stick released:0
22,Declan,8x8 Radial,6,7,Exam,6,0,6,0,704447,4,Menu closed:6
22,Declan,8x8 Radial,6,8,Produce Shelves,6,NA,2,2,705262.6000000238,4,Menu opened:6
22,Declan,8x8 Radial,6,8,Produce Shelves,7,NA,2,2,705530.4000000358,4,Menu opened:7
22,Declan,8x8 Radial,6,8,Produce Shelves,6,NA,2,2,705880.4000000358,4,Menu opened:6
22,Declan,8x8 Radial,6,8,Produce Shelves,5,NA,2,2,705947.1999999881,4,Menu opened:5
22,Declan,8x8 Radial,6,8,Produce Shelves,4,NA,2,2,705997.3000000119,4,Menu opened:4
22,Declan,8x8 Radial,6,8,Produce Shelves,3,NA,2,2,706063.8000000119,4,Menu opened:3
22,Declan,8x8 Radial,6,8,Produce Shelves,2,NA,2,2,706180.5,4,Menu opened:2
22,Declan,8x8 Radial,6,8,Produce Shelves,2,2,2,2,707430.5,4,Item selected:2
22,Declan,8x8 Radial,6,8,Produce Shelves,2,2,2,2,707730.5,4,Menu closed:2
22,Declan,8x8 Radial,6,8,Produce Shelves,2,2,2,2,707730.5,4,Item stick released:2
22,Declan,8x8 Radial,7,1,Bush,0,NA,7,5,709380.4000000358,0,Menu opened:0
22,Declan,8x8 Radial,7,1,Bush,7,NA,7,5,710347.1999999881,0,Menu opened:7
22,Declan,8x8 Radial,7,1,Bush,7,5,7,5,710880.6000000238,0,Item selected:5
22,Declan,8x8 Radial,7,1,Bush,7,5,7,5,711161.9000000358,0,Item stick released:5
22,Declan,8x8 Radial,7,1,Bush,7,5,7,5,711196.9000000358,0,Menu closed:7
22,Declan,8x8 Radial,7,2,Produce Shelves,0,NA,2,2,711830.6000000238,0,Menu opened:0
22,Declan,8x8 Radial,7,2,Produce Shelves,7,NA,2,2,712480.6000000238,0,Menu opened:7
22,Declan,8x8 Radial,7,2,Produce Shelves,0,NA,2,2,712963.9000000358,0,Menu opened:0
22,Declan,8x8 Radial,7,2,Produce Shelves,1,NA,2,2,713012.1000000238,0,Menu opened:1
22,Declan,8x8 Radial,7,2,Produce Shelves,2,NA,2,2,713312.6000000238,0,Menu opened:2
22,Declan,8x8 Radial,7,2,Produce Shelves,2,2,2,2,714247.4000000358,0,Item selected:2
22,Declan,8x8 Radial,7,2,Produce Shelves,2,2,2,2,714480.5,0,Item stick released:2
22,Declan,8x8 Radial,7,2,Produce Shelves,2,2,2,2,714530.3000000119,0,Menu closed:2
22,Declan,8x8 Radial,7,3,Grocery Basket,0,NA,2,1,715097,0,Menu opened:0
22,Declan,8x8 Radial,7,3,Grocery Basket,1,NA,2,1,715162.8000000119,0,Menu opened:1
22,Declan,8x8 Radial,7,3,Grocery Basket,2,NA,2,1,715412.1000000238,0,Menu opened:2
22,Declan,8x8 Radial,7,3,Grocery Basket,2,1,2,1,715895.4000000358,0,Item selected:1
22,Declan,8x8 Radial,7,3,Grocery Basket,2,1,2,1,716130.3000000119,0,Item stick released:1
22,Declan,8x8 Radial,7,3,Grocery Basket,2,1,2,1,716163.9000000358,0,Menu closed:2
22,Declan,8x8 Radial,7,4,Van,2,NA,4,7,716730.5,0,Menu opened:2
22,Declan,8x8 Radial,7,4,Van,3,NA,4,7,716879.1999999881,0,Menu opened:3
22,Declan,8x8 Radial,7,4,Van,4,NA,4,7,717029.9000000358,0,Menu opened:4
22,Declan,8x8 Radial,7,4,Van,4,7,4,7,717697.3000000119,0,Item selected:7
22,Declan,8x8 Radial,7,4,Van,4,7,4,7,717897.1999999881,0,Item stick released:7
22,Declan,8x8 Radial,7,4,Van,4,7,4,7,717961.9000000358,0,Menu closed:4
22,Declan,8x8 Radial,7,5,Suit,4,NA,3,7,718530.5,0,Menu opened:4
22,Declan,8x8 Radial,7,5,Suit,3,NA,3,7,718697,0,Menu opened:3
22,Declan,8x8 Radial,7,5,Suit,3,7,3,7,719229.3000000119,0,Item selected:7
22,Declan,8x8 Radial,7,5,Suit,3,7,3,7,719430.5,0,Item stick released:7
22,Declan,8x8 Radial,7,5,Suit,3,7,3,7,719480.5,0,Menu closed:3
22,Declan,8x8 Radial,7,6,Exam,0,NA,6,0,720047.3000000119,0,Menu opened:0
22,Declan,8x8 Radial,7,6,Exam,7,NA,6,0,720213.9000000358,0,Menu opened:7
22,Declan,8x8 Radial,7,6,Exam,6,NA,6,0,720347.3000000119,0,Menu opened:6
22,Declan,8x8 Radial,7,6,Exam,6,0,6,0,720828.6000000238,0,Item selected:0
22,Declan,8x8 Radial,7,6,Exam,6,0,6,0,721046.3000000119,0,Item stick released:0
22,Declan,8x8 Radial,7,6,Exam,6,0,6,0,721080.5,0,Menu closed:6
22,Declan,8x8 Radial,7,7,Ticket Booth,2,NA,0,6,721680.5,0,Menu opened:2
22,Declan,8x8 Radial,7,7,Ticket Booth,1,NA,0,6,721830.6000000238,0,Menu opened:1
22,Declan,8x8 Radial,7,7,Ticket Booth,0,NA,0,6,722097.1999999881,0,Menu opened:0
22,Declan,8x8 Radial,7,7,Ticket Booth,0,6,0,6,722514,0,Item selected:6
22,Declan,8x8 Radial,7,7,Ticket Booth,0,6,0,6,722697.1999999881,0,Item stick released:6
22,Declan,8x8 Radial,7,7,Ticket Booth,0,6,0,6,722713.9000000358,0,Menu closed:0
22,Declan,8x8 Radial,7,8,Eggs,5,NA,2,5,723346.5,0,Menu opened:5
22,Declan,8x8 Radial,7,8,Eggs,4,NA,2,5,723462.5,0,Menu opened:4
22,Declan,8x8 Radial,7,8,Eggs,3,NA,2,5,723629.3000000119,0,Menu opened:3
22,Declan,8x8 Radial,7,8,Eggs,2,NA,2,5,723863.9000000358,0,Menu opened:2
22,Declan,8x8 Radial,7,8,Eggs,1,NA,2,5,723963.1000000238,0,Menu opened:1
22,Declan,8x8 Radial,7,8,Eggs,2,NA,2,5,724213.8000000119,0,Menu opened:2
22,Declan,8x8 Radial,7,8,Eggs,2,4,2,5,724796,0,Item selected:4
22,Declan,8x8 Radial,7,8,Eggs,2,4,2,5,724980.5,0,Item stick released:4
22,Declan,8x8 Radial,7,8,Eggs,2,4,2,5,725030.5,0,Menu closed:2
22,Declan,8x8 Radial,7,8,Eggs,2,4,2,5,725030.6000000238,1,error
22,Declan,8x8 Radial,7,8,Eggs,2,NA,2,5,725397.1999999881,1,Menu opened:2
22,Declan,8x8 Radial,7,8,Eggs,2,5,2,5,725614,1,Item selected:5
22,Declan,8x8 Radial,7,8,Eggs,2,5,2,5,725795.9000000358,1,Item stick released:5
22,Declan,8x8 Radial,7,8,Eggs,2,5,2,5,725863.9000000358,1,Menu closed:2
22,Declan,8x8 Radial,8,1,Van,0,NA,4,7,727397.1000000238,0,Menu opened:0
22,Declan,8x8 Radial,8,1,Van,7,NA,4,7,727647.3000000119,0,Menu opened:7
22,Declan,8x8 Radial,8,1,Van,0,NA,4,7,727830.5,0,Menu opened:0
22,Declan,8x8 Radial,8,1,Van,1,NA,4,7,727980.6000000238,0,Menu opened:1
22,Declan,8x8 Radial,8,1,Van,2,NA,4,7,728147.1999999881,0,Menu opened:2
22,Declan,8x8 Radial,8,1,Van,3,NA,4,7,728313.9000000358,0,Menu opened:3
22,Declan,8x8 Radial,8,1,Van,4,NA,4,7,728412.1999999881,0,Menu opened:4
22,Declan,8x8 Radial,8,1,Van,4,7,4,7,729147.1999999881,0,Item selected:7
22,Declan,8x8 Radial,8,1,Van,4,7,4,7,729347.1000000238,0,Item stick released:7
22,Declan,8x8 Radial,8,1,Van,4,7,4,7,729412.1999999881,0,Menu closed:4
22,Declan,8x8 Radial,8,2,Exam,3,NA,6,0,729963.8000000119,0,Menu opened:3
22,Declan,8x8 Radial,8,2,Exam,4,NA,6,0,729997.3000000119,0,Menu opened:4
22,Declan,8x8 Radial,8,2,Exam,5,NA,6,0,730213.8000000119,0,Menu opened:5
22,Declan,8x8 Radial,8,2,Exam,6,NA,6,0,730447.1000000238,0,Menu opened:6
22,Declan,8x8 Radial,8,2,Exam,6,0,6,0,730997.3000000119,0,Item selected:0
22,Declan,8x8 Radial,8,2,Exam,6,0,6,0,731214.1000000238,0,Item stick released:0
22,Declan,8x8 Radial,8,2,Exam,6,0,6,0,731263.8000000119,0,Menu closed:6
22,Declan,8x8 Radial,8,3,Grocery Basket,6,NA,2,1,732297.1999999881,0,Menu opened:6
22,Declan,8x8 Radial,8,3,Grocery Basket,5,NA,2,1,732780.5,0,Menu opened:5
22,Declan,8x8 Radial,8,3,Grocery Basket,4,NA,2,1,732930.6000000238,0,Menu opened:4
22,Declan,8x8 Radial,8,3,Grocery Basket,3,NA,2,1,733129.4000000358,0,Menu opened:3
22,Declan,8x8 Radial,8,3,Grocery Basket,2,NA,2,1,733230.6000000238,0,Menu opened:2
22,Declan,8x8 Radial,8,3,Grocery Basket,1,NA,2,1,733511.6000000238,0,Menu opened:1
22,Declan,8x8 Radial,8,3,Grocery Basket,2,NA,2,1,733847.3000000119,0,Menu opened:2
22,Declan,8x8 Radial,8,3,Grocery Basket,2,1,2,1,734429.9000000358,0,Item selected:1
22,Declan,8x8 Radial,8,3,Grocery Basket,2,1,2,1,734713.9000000358,0,Item stick released:1
22,Declan,8x8 Radial,8,3,Grocery Basket,2,1,2,1,734747.3000000119,0,Menu closed:2
22,Declan,8x8 Radial,8,4,Suit,6,NA,3,7,735262.1999999881,0,Menu opened:6
22,Declan,8x8 Radial,8,4,Suit,5,NA,3,7,735430.5,0,Menu opened:5
22,Declan,8x8 Radial,8,4,Suit,4,NA,3,7,735547.3000000119,0,Menu opened:4
22,Declan,8x8 Radial,8,4,Suit,3,NA,3,7,735630.1999999881,0,Menu opened:3
22,Declan,8x8 Radial,8,4,Suit,3,7,3,7,736180.6999999881,0,Item selected:7
22,Declan,8x8 Radial,8,4,Suit,3,7,3,7,736397.1999999881,0,Item stick released:7
22,Declan,8x8 Radial,8,4,Suit,3,7,3,7,736447.3000000119,0,Menu closed:3
22,Declan,8x8 Radial,8,5,Eggs,6,NA,2,5,737197.3000000119,0,Menu opened:6
22,Declan,8x8 Radial,8,5,Eggs,5,NA,2,5,737447.3000000119,0,Menu opened:5
22,Declan,8x8 Radial,8,5,Eggs,4,NA,2,5,737745.6000000238,0,Menu opened:4
22,Declan,8x8 Radial,8,5,Eggs,5,NA,2,5,738264,0,Menu opened:5
22,Declan,8x8 Radial,8,5,Eggs,6,NA,2,5,738596.8000000119,0,Menu opened:6
22,Declan,8x8 Radial,8,5,Eggs,5,NA,2,5,738947.3000000119,0,Menu opened:5
22,Declan,8x8 Radial,8,5,Eggs,4,NA,2,5,738997.1999999881,0,Menu opened:4
22,Declan,8x8 Radial,8,5,Eggs,3,NA,2,5,739080.5,0,Menu opened:3
22,Declan,8x8 Radial,8,5,Eggs,2,NA,2,5,739213.9000000358,0,Menu opened:2
22,Declan,8x8 Radial,8,5,Eggs,2,5,2,5,739780.1999999881,0,Item selected:5
22,Declan,8x8 Radial,8,5,Eggs,2,5,2,5,740045.4000000358,0,Item stick released:5
22,Declan,8x8 Radial,8,5,Eggs,2,5,2,5,740080.6999999881,0,Menu closed:2
22,Declan,8x8 Radial,8,6,Produce Shelves,7,NA,2,2,741529.9000000358,0,Menu opened:7
22,Declan,8x8 Radial,8,6,Produce Shelves,6,NA,2,2,741830.6000000238,0,Menu opened:6
22,Declan,8x8 Radial,8,6,Produce Shelves,5,NA,2,2,742062.1999999881,0,Menu opened:5
22,Declan,8x8 Radial,8,6,Produce Shelves,4,NA,2,2,742179.9000000358,0,Menu opened:4
22,Declan,8x8 Radial,8,6,Produce Shelves,3,NA,2,2,742280.6000000238,0,Menu opened:3
22,Declan,8x8 Radial,8,6,Produce Shelves,4,NA,2,2,742764,0,Menu opened:4
22,Declan,8x8 Radial,8,6,Produce Shelves,5,NA,2,2,742897.1999999881,0,Menu opened:5
22,Declan,8x8 Radial,8,6,Produce Shelves,6,NA,2,2,743012.6000000238,0,Menu opened:6
22,Declan,8x8 Radial,8,6,Produce Shelves,6,-1,2,2,743063.9000000358,0,Menu closed:6
22,Declan,8x8 Radial,8,6,Produce Shelves,2,NA,2,2,743130.6999999881,0,Menu opened:2
22,Declan,8x8 Radial,8,6,Produce Shelves,2,2,2,2,744346.1999999881,0,Item selected:2
22,Declan,8x8 Radial,8,6,Produce Shelves,2,2,2,2,744547.4000000358,0,Item stick released:2
22,Declan,8x8 Radial,8,6,Produce Shelves,2,2,2,2,744613.3000000119,0,Menu closed:2
22,Declan,8x8 Radial,8,7,Bush,2,NA,7,5,745145.9000000358,0,Menu opened:2
22,Declan,8x8 Radial,8,7,Bush,1,NA,7,5,745347.1999999881,0,Menu opened:1
22,Declan,8x8 Radial,8,7,Bush,0,NA,7,5,745397.3000000119,0,Menu opened:0
22,Declan,8x8 Radial,8,7,Bush,7,NA,7,5,745564.1000000238,0,Menu opened:7
22,Declan,8x8 Radial,8,7,Bush,7,5,7,5,746130.6999999881,0,Item selected:5
22,Declan,8x8 Radial,8,7,Bush,7,5,7,5,746330.6999999881,0,Item stick released:5
22,Declan,8x8 Radial,8,7,Bush,7,5,7,5,746364,0,Menu closed:7
22,Declan,8x8 Radial,8,8,Ticket Booth,2,NA,0,6,747029,0,Menu opened:2
22,Declan,8x8 Radial,8,8,Ticket Booth,1,NA,0,6,747046.6000000238,0,Menu opened:1
22,Declan,8x8 Radial,8,8,Ticket Booth,0,NA,0,6,747214,0,Menu opened:0
22,Declan,8x8 Radial,8,8,Ticket Booth,0,6,0,6,747680.6999999881,0,Item selected:6
22,Declan,8x8 Radial,8,8,Ticket Booth,0,5,0,6,747830.5,0,Item selected:5
22,Declan,8x8 Radial,8,8,Ticket Booth,0,5,0,6,747847.4000000358,0,Item stick released:5
22,Declan,8x8 Radial,8,8,Ticket Booth,0,5,0,6,747880.6999999881,0,Menu closed:0
22,Declan,8x8 Radial,8,8,Ticket Booth,0,5,0,6,747880.6999999881,1,error
22,Declan,8x8 Radial,8,8,Ticket Booth,0,NA,0,6,748429.1000000238,1,Menu opened:0
22,Declan,8x8 Radial,8,8,Ticket Booth,0,6,0,6,748630.6999999881,1,Item selected:6
22,Declan,8x8 Radial,8,8,Ticket Booth,0,6,0,6,748830.4000000358,1,Menu closed:0
22,Declan,8x8 Radial,8,8,Ticket Booth,0,6,0,6,748830.5,1,Item stick released:6
22,Declan,8x8 Radial,9,1,Van,6,NA,4,7,772664,0,Menu opened:6
22,Declan,8x8 Radial,9,1,Van,5,NA,4,7,772712,0,Menu opened:5
22,Declan,8x8 Radial,9,1,Van,4,NA,4,7,772797.4000000358,0,Menu opened:4
22,Declan,8x8 Radial,9,1,Van,4,7,4,7,773462.1000000238,0,Item selected:7
22,Declan,8x8 Radial,9,1,Van,4,7,4,7,773614.1000000238,0,Item stick released:7
22,Declan,8x8 Radial,9,1,Van,4,7,4,7,773697.3000000119,0,Menu closed:4
22,Declan,8x8 Radial,9,2,Eggs,0,NA,2,5,774179,0,Menu opened:0
22,Declan,8x8 Radial,9,2,Eggs,1,NA,2,5,774347.4000000358,0,Menu opened:1
22,Declan,8x8 Radial,9,2,Eggs,2,NA,2,5,774512.6999999881,0,Menu opened:2
22,Declan,8x8 Radial,9,2,Eggs,2,5,2,5,774997,0,Item selected:5
22,Declan,8x8 Radial,9,2,Eggs,2,5,2,5,775195.5,0,Item stick released:5
22,Declan,8x8 Radial,9,2,Eggs,2,5,2,5,775214,0,Menu closed:2
22,Declan,8x8 Radial,9,3,Suit,0,NA,3,7,775712.6999999881,0,Menu opened:0
22,Declan,8x8 Radial,9,3,Suit,1,NA,3,7,775830.8000000119,0,Menu opened:1
22,Declan,8x8 Radial,9,3,Suit,2,NA,3,7,775880.6999999881,0,Menu opened:2
22,Declan,8x8 Radial,9,3,Suit,3,NA,3,7,775980.3000000119,0,Menu opened:3
22,Declan,8x8 Radial,9,3,Suit,3,7,3,7,776428.6999999881,0,Item selected:7
22,Declan,8x8 Radial,9,3,Suit,3,7,3,7,776562.5,0,Item stick released:7
22,Declan,8x8 Radial,9,3,Suit,3,7,3,7,776630.6999999881,0,Menu closed:3
22,Declan,8x8 Radial,9,4,Bush,0,NA,7,5,777145.3000000119,0,Menu opened:0
22,Declan,8x8 Radial,9,4,Bush,7,NA,7,5,777396.8000000119,0,Menu opened:7
22,Declan,8x8 Radial,9,4,Bush,7,4,7,5,777945.9000000358,0,Item selected:4
22,Declan,8x8 Radial,9,4,Bush,7,5,7,5,778162.4000000358,0,Item selected:5
22,Declan,8x8 Radial,9,4,Bush,7,5,7,5,778180,0,Item stick released:5
22,Declan,8x8 Radial,9,4,Bush,7,5,7,5,778197.4000000358,0,Item selected:5
22,Declan,8x8 Radial,9,4,Bush,7,5,7,5,778497,0,Item stick released:5
22,Declan,8x8 Radial,9,4,Bush,7,5,7,5,778562.1999999881,0,Menu closed:7
22,Declan,8x8 Radial,9,5,Produce Shelves,0,NA,2,2,779164,0,Menu opened:0
22,Declan,8x8 Radial,9,5,Produce Shelves,1,NA,2,2,779280.8000000119,0,Menu opened:1
22,Declan,8x8 Radial,9,5,Produce Shelves,2,NA,2,2,779363.1999999881,0,Menu opened:2
22,Declan,8x8 Radial,9,5,Produce Shelves,2,2,2,2,780063.3000000119,0,Item selected:2
22,Declan,8x8 Radial,9,5,Produce Shelves,2,2,2,2,780229.6999999881,0,Item stick released:2
22,Declan,8x8 Radial,9,5,Produce Shelves,2,2,2,2,780313.6999999881,0,Menu closed:2
22,Declan,8x8 Radial,9,6,Exam,1,NA,6,0,780797.1999999881,0,Menu opened:1
22,Declan,8x8 Radial,9,6,Exam,0,NA,6,0,780930,0,Menu opened:0
22,Declan,8x8 Radial,9,6,Exam,7,NA,6,0,780997.3000000119,0,Menu opened:7
22,Declan,8x8 Radial,9,6,Exam,6,NA,6,0,781114.1000000238,0,Menu opened:6
22,Declan,8x8 Radial,9,6,Exam,6,0,6,0,781612.1999999881,0,Item selected:0
22,Declan,8x8 Radial,9,6,Exam,6,0,6,0,781763,0,Item stick released:0
22,Declan,8x8 Radial,9,6,Exam,6,0,6,0,781814,0,Menu closed:6
22,Declan,8x8 Radial,9,7,Grocery Basket,6,NA,2,1,782363.1999999881,0,Menu opened:6
22,Declan,8x8 Radial,9,7,Grocery Basket,5,NA,2,1,782497.4000000358,0,Menu opened:5
22,Declan,8x8 Radial,9,7,Grocery Basket,4,NA,2,1,782797.4000000358,0,Menu opened:4
22,Declan,8x8 Radial,9,7,Grocery Basket,3,NA,2,1,782845.3000000119,0,Menu opened:3
22,Declan,8x8 Radial,9,7,Grocery Basket,2,NA,2,1,782947.4000000358,0,Menu opened:2
22,Declan,8x8 Radial,9,7,Grocery Basket,1,NA,2,1,783047.4000000358,0,Menu opened:1
22,Declan,8x8 Radial,9,7,Grocery Basket,2,NA,2,1,783130.8000000119,0,Menu opened:2
22,Declan,8x8 Radial,9,7,Grocery Basket,2,2,2,1,783479.1999999881,0,Item selected:2
22,Declan,8x8 Radial,9,7,Grocery Basket,2,1,2,1,783597.3000000119,0,Item selected:1
22,Declan,8x8 Radial,9,7,Grocery Basket,2,1,2,1,783847.4000000358,0,Item stick released:1
22,Declan,8x8 Radial,9,7,Grocery Basket,2,1,2,1,783912.1000000238,0,Menu closed:2
22,Declan,8x8 Radial,9,8,Ticket Booth,6,NA,0,6,784396.6000000238,0,Menu opened:6
22,Declan,8x8 Radial,9,8,Ticket Booth,7,NA,0,6,784613.3000000119,0,Menu opened:7
22,Declan,8x8 Radial,9,8,Ticket Booth,0,NA,0,6,784746.6000000238,0,Menu opened:0
22,Declan,8x8 Radial,9,8,Ticket Booth,0,6,0,6,785130,0,Item selected:6
22,Declan,8x8 Radial,9,8,Ticket Booth,0,6,0,6,785296.6000000238,0,Item stick released:6
22,Declan,8x8 Radial,9,8,Ticket Booth,0,6,0,6,785313.3000000119,0,Menu closed:0
22,Declan,8x8 Radial,10,1,Eggs,4,NA,2,5,786413.4000000358,0,Menu opened:4
22,Declan,8x8 Radial,10,1,Eggs,3,NA,2,5,786546.6999999881,0,Menu opened:3
22,Declan,8x8 Radial,10,1,Eggs,2,NA,2,5,786663.9000000358,0,Menu opened:2
22,Declan,8x8 Radial,10,1,Eggs,1,NA,2,5,786813.8000000119,0,Menu opened:1
22,Declan,8x8 Radial,10,1,Eggs,2,NA,2,5,787078.9000000358,0,Menu opened:2
22,Declan,8x8 Radial,10,1,Eggs,3,NA,2,5,787164,0,Menu opened:3
22,Declan,8x8 Radial,10,1,Eggs,2,NA,2,5,787195.5,0,Menu opened:2
22,Declan,8x8 Radial,10,1,Eggs,2,5,2,5,787330.6999999881,0,Item selected:5
22,Declan,8x8 Radial,10,1,Eggs,2,5,2,5,787664.1000000238,0,Item stick released:5
22,Declan,8x8 Radial,10,1,Eggs,2,5,2,5,787713.1999999881,0,Menu closed:2
22,Declan,8x8 Radial,10,2,Suit,6,NA,3,7,788197.3000000119,0,Menu opened:6
22,Declan,8x8 Radial,10,2,Suit,5,NA,3,7,788380.1000000238,0,Menu opened:5
22,Declan,8x8 Radial,10,2,Suit,6,NA,3,7,788430.6999999881,0,Menu opened:6
22,Declan,8x8 Radial,10,2,Suit,7,NA,3,7,788547.1999999881,0,Menu opened:7
22,Declan,8x8 Radial,10,2,Suit,6,NA,3,7,788714.1999999881,0,Menu opened:6
22,Declan,8x8 Radial,10,2,Suit,5,NA,3,7,788762.3000000119,0,Menu opened:5
22,Declan,8x8 Radial,10,2,Suit,4,NA,3,7,788830.8000000119,0,Menu opened:4
22,Declan,8x8 Radial,10,2,Suit,3,NA,3,7,788914.1999999881,0,Menu opened:3
22,Declan,8x8 Radial,10,2,Suit,3,7,3,7,789347.5,0,Item selected:7
22,Declan,8x8 Radial,10,2,Suit,3,7,3,7,789495.5,0,Item stick released:7
22,Declan,8x8 Radial,10,2,Suit,3,7,3,7,789528.8000000119,0,Menu closed:3
